time,username,message
1707,fr1dge_ra1der,bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff bigpuffSniff
2219,fr3sho0,GAME AWARDS DUMBASS
1599,fragmentedskull,INVITE DUMBASS
1603,fragmentedskull,IN FUCKING VITE DUMBASS
716,frank17389,ricci crying
594,frankluvsu,BlackLivesMatter
6973,frankultimategamez,😔 ads
2089,franzano,NOOOO
2105,franzano,😔😔😔😔😔😔
2109,franzano,😔😔😔😔😔😔
311,freakbob203,😔 script
4234,freakiefent,fruit cake
3099,freakmanntazzz,eat foreskin showing respect n
3225,freakmanntazzz,nah wat bro on
7249,fred_gs,Reffunndddddd
2650,freddie_1234567891,hawk tuah
169,friwurl,ad
178,friwurl,payed
253,frostytyman11,😔 VAPER
298,frostytyman11,clip farmer
313,frostytyman11,scripts
6419,frostyyaboiis,yo
2379,frvmes16,😔 ads
2403,frvmes16,finally
2415,frvmes16,LEAKED
2573,frvmes16,drunkoo
2671,frvmes16,ravens
2674,frvmes16,bills
354,fs12564269,OCHOOOOOI
940,fs12564269,QUICK PLAY
1492,fs12564269,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) PLEASE BRO
1535,fs12564269,just end the stream atp
1589,fs12564269,BratChat
3848,fullboxdex,why is nobody chatting
3909,fullboxdex,Yes!
3914,fullboxdex,YOU CLUTED THIS
3939,fullboxdex,run and hold r2
4026,fullboxdex,YES!!!!!
4039,fullboxdex,wow awesome work
4061,fullboxdex,LEETTTTTTTS GOOOOOO
4075,fullboxdex,JYNXZI #24
4218,fullboxdex,HAHAH
4222,fullboxdex,LMAO
4253,fullboxdex,GO FOR RUNS
4260,fullboxdex,GO FOR RUNS bro
1093,fullboxz124,jynxzi did you win a game of fortnite last night?
1098,fullboxz124,jynxzi did you win a game of fortnite last night? eeeeee
3255,fuqawff,VICK DONT FIND YALL FUNNY AT ALL
6719,furnando123,"chat stop hating and enjoy the stream, if you think it’s boring then leave"
877,fuse903,lemme help u bro
933,fuse903,quick play —> superstar ko—> 2v2 PAF
999,fuse903,quick play—> superstar ko —> 2v2 PAF
1584,fuse903,change the mode to PAF
2256,fuse903,hivise dead ahh inv me so I can tell this kid how to do it🤦🏽‍♂️
165,futrure617,I
210,futrure617,script
215,futrure617,ocho
2107,fuuglzz,😔😔😔😔😔😔
7032,fuzion_killer2,finally not timed out anymore Yes! sensitivity
7063,fuzion_killer2,if u say no one’s watching stream u get timed out 😔 mods
7122,fuzion_killer2,it’s a good stream I think there just to much going on a 2v2 would’ve been much more enjoyable to watch
7244,fuzion_killer2,yeah that’s aids wtf happened
6271,fw_calebswrld,jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim
61,fweahseeyuh,Yes! Lone
77,fweahseeyuh,I get bitches I don't need no weed man
1027,fweahseeyuh,Nooooooooooo
2049,fweahseeyuh,I'😔😔 leave rn
2073,fweahseeyuh,You're entertaining us
2122,fweahseeyuh,Not telling Yes!
2152,fweahseeyuh,Horrible
2170,fweahseeyuh,Worsening you're content by the day
2192,fweahseeyuh,Content worsening day by day
2248,fweahseeyuh,End bro segment ruined
2424,fweahseeyuh,Lies
2429,fweahseeyuh,Liers
2451,fweahseeyuh,EA is ass
2482,fweahseeyuh,EA Sports make people hate our game
2499,fweahseeyuh,Just e d
2510,fweahseeyuh,Bro just end
2528,fweahseeyuh,EA Sports it's in the trash
2563,fweahseeyuh,EA Sports we make bad games
2718,fweahseeyuh,🪑➰🛀🖐️🔪🩸
5206,fweahseeyuh,jynxziGRIDDY jynxziGRIDDY jynxziGRIDDY jynxziGRIDDY jynxziGRIDDY
5577,fwluck,holy shit ur awful
5611,fwluck,bro
5760,fwluck,what are u doing
5798,fwluck,so were throwing on purpose
6186,fwluck,LMAO
6195,fwluck,gamer of the year 2023 btw
6234,fwluck,jesus christ
6250,fwluck,dont do full power tubs
6277,fwluck,battle of the ass
6287,fwluck,LMo
6289,fwluck,WTF
6378,fwluck,....
6383,fwluck,......
6390,fwluck,??
6399,fwluck,hard hard watch
6603,fwluck,junko bro
6623,fwluck,jynxzi..
6772,fwluck,alllright
6858,fwluck,2/10 clipfarm
6893,fwluck,???/
6961,fwluck,...
6998,fwluck,allright
7087,fwluck,goooodbyeee
7102,fwluck,..
7205,fwluck,keep riding it
7213,fwluck,refund tbh
7262,fwluck,refund
7285,fwluck,PAUSE
7348,fwluck,Yes! REFUND
8709,fwluck,😔 BULLY
8732,fwluck,Yes! STREAM
8747,fwluck,YES! STREAM
8764,fwluck,Yes! STREAMM
8778,fwluck,Yes!
565,fwtx_jay8,HOLY SHIT
5943,fymcomboz,YES!!!!!
5945,fymcomboz,YES!
8772,g1itch_4,😔 stream
4650,g8rae,why would u call timeout
263,gabe022510,airrack
240,gabeandestela,😔 VISE
2491,gagem01999,😔
2608,gagem01999,boooo
5773,gagethekid45,bro sleepin?
5790,gagethekid45,yo ask mike some gambling tips for animals
6262,gagethekid45,tubs hahha
6356,gagethekid45,superman
7371,gagethekid45,hhahahah
2042,gameboy22022,2v2 PLEASE
2059,gameboy22022,nnnnnnooooooo
2624,gameboy22022,🍅🍅🍅🍅🍅🍅🍅🍅
2625,gameboy22022,🍅🍅
2626,gameboy22022,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
2628,gameboy22022,🍅 (extreme repetition)
2629,gameboy22022,🍅🍅🍅🍅🍅🍅🍅🍅🍅
2631,gameboy22022,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
2632,gameboy22022,🍅🍅🍅🍅🍅🍅
2633,gameboy22022,🍅🍅🍅🍅🍅
2655,gameboy22022,waited 40 minutes to not see 2v2...
2875,gameboy22022,sketch is
5681,gameboy22022,chat yall think this a 2 hour andy stream?
5873,gameboy22022,ocho loaded up the clash of clans there for a sec
6138,gameboy22022,ocho bout to crash
6260,gameboy22022,21 12 laughing hard
7942,gameboy22022,not i
8173,gameboy22022,whats score chat? since fatty in the way
8526,gameboy22022,chat he getting off after this prolly huh?
8431,gamerchick632,PUT CAMERA TOO RIGHT JESUS
8439,gamerchick632,PUT CAMERA TOP RIGHT
73,gamerhaylord,ad immediately
4176,gaminggoatfarmer405,why he blink so hard?
4721,gamingwithhoonigan,Yes!
2562,garg0yle_405,no fortnite tn?
6399,garrettsundquist,im bricked af thx sketch
1067,garrysaucemonster,JYNXI IS STINKY
1085,garrysaucemonster,STUNKO JUNKO
1164,garrysaucemonster,😔 ADD
1168,garrysaucemonster,😔 ADS
1184,garrysaucemonster,😔 FKING ADD
1210,garrysaucemonster,8 ads is insane
1324,garrysaucemonster,IM STILL IN THEM ADDS GDMIT
2039,garrysaucemonster,😔😔😔😔😔😔
2045,garrysaucemonster,😔😔😔😔😔😔
2048,garrysaucemonster,😔😔😔😔😔😔
2267,garrysaucemonster,😔 ADS U DIRTY MFR
3262,garrysaucemonster,😔 ADSSSSSSS
3304,garrysaucemonster,bro
3373,garrysaucemonster,I was the knight in shining armor in your movie
689,gas711,wsg jynxzi
75,gatesmc11,yooooooo
7941,gavdog1013,me
1200,gavgo2crazy,good thing there’s only 7 ads… idk what I’d do to 8
786,gavinbaileys,why u showing applause asking users to like that
8465,gavinmoser101,Yes!
6343,gavwalt1105,ADDDDDDDDDSSSSAAASASSSSSSSS
888,gayboi12428,VISEEEEEEEEEE
929,gayboi12428,IMA NUT IN YOU
956,gayboi12428,IMA NUT IN YOY
973,gayboi12428,SUPERSTAR KO
916,gbk2lavish,are you serious?
927,gbk2lavish,quick
934,gbk2lavish,quick play
952,gbk2lavish,no
957,gbk2lavish,NOO OOO
958,gbk2lavish,NOOO
960,gbk2lavish,OOO
967,gbk2lavish,👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿
975,gbk2lavish,laughing so hard it hurtslaughing so hard it hurtslaughing so hard it hurtslaughing so hard it hurtslaughing so hard it hurtslaughing so hard it hurts
272,gbrees,Yes! script
3079,gbrees,lmaooo
1943,genaritooo224,yoooooo jinx drinks modelo he’s Mexican now your invited too the carne asada
8298,genetics1987,Does bro know where his lungs are
2620,george201011,🍅🍅🍅🍅🍅🍅🍅
2625,george201011,🍅🍅🍅🍅🍅pleading or begging
2628,george201011,🍅🍅🍅🍅🍅🍅
2632,george201011,🍅🍅🍅🍅🍅🍅🍅🍅
2639,george201011,🍅🍅🍅🍅🍅🍅🍅🍅🍅
2502,georget1926,FUCK EA
2530,georget1926,FUCK EA END STREAM
1894,georgeweston69,😔 quitter
2041,georgeweston69,jynxi is washed
4710,georgio_peviani,wwwwwwwwwwwwwqq
8747,georgio_peviani,cap
8769,georgio_peviani,😔 stream
4122,geraldmandingo,Ochocinco is Steelers son
517,getlive25_,ur phone linging
461,getmemycookies,they giving you 1 max
478,getmemycookies,they giving you 1
1773,getmemycookies,“gamer of the year” can’t even load up a fucking game
2103,getmemycookies,END
631,getrolledbub,matt
633,getrolledbub,inv matt
279,gett_g0tt,😔 xlip
281,gett_g0tt,😔 clip
292,gett_g0tt,😔 CLIPPPP
296,gett_g0tt,😔 CLIPPP
323,gett_g0tt,WE DONT BELIEVE YOU
8105,gfean,are ochocinco and mike Vick playing or was that a troll?
8169,gfean,chat- are Mike Vick and ochocinco actually going to play or was that a troll
5612,gg_chamber3000,??
5621,gg_chamber3000,cant even catch a ball ?
1091,ggates3001,stinky?
1139,ggates3001,yes
1713,ggates3001,leaked
5567,gh0stlyytt,imagine if jynxzi got a low taper fade
8743,ghgghg434,no
411,ghos7y__,bros 25
1105,ghos7y__,fuck you hivise
204,ghost_deaner,Yes! script
194,ghostdeadwmans,Yes!
3383,ghostingjayce,half the time i spent on this stream has been ads
3541,ghostingjayce,bucks steelers is wild
1095,ghosty31351,SUPERSTAR KO
1456,ghosty31351,SUPERSTAR KO NOW
1573,ghosty31351,CHANGE PAF
1603,ghosty31351,H2H IS WRONG
1668,ghosty31351,Dumbah boy
1750,ghosty31351,SKETCH DOESNT NEED TO PUT IN CODE
1765,ghosty31351,SKETCH DONT NEED TO PUT IN PASSWORD
2177,ghosty31351,IT WILL WORK UR PLAYING WITH 50 YEAR OLDS THAT DONT KNOW HOW TO USE TECHNOLOGY
2193,ghosty31351,Bru
2215,ghosty31351,NO YOU DONT
2218,ghosty31351,HES WRONH
2221,ghosty31351,HE IS
2235,ghosty31351,EXACTLY HOW WE ALREADY SAID
2405,ghosty31351,Maybe you should have figured out how to do the 2v2 before streaming dumbah boi
2449,ghosty31351,Ea is capping
2548,ghosty31351,Please all madden
446,ghoulkiller278,nobody enjoyed it gngcrying hard💔
230,ghxstirl_,HIVISE
241,ghxstirl_,ITS HIVISE
276,ghxstirl_,CAP
1057,ghxstirl_,stinky
2104,ghxstirl_,😔
3729,ghxstirl_,move camera
6159,ghxstirl_,LETS GOOOOOOOOO
6255,ghxstirl_,jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim
1460,ghxstyy_01,HIVISE PIN
1479,ghxstyy_01,HIVISE PIN!!
1643,ghxstyy_01,CREATE IT
2457,ghxstyy_01,EA GIVE THEM ADMIN ACCOUNTS
2609,ghxstyy_01,Sketch leaked the discord
3637,ghxstyy_01,There are two randoms playing aswell since it is a 2v2
499,gigasmartjan,noone wanna see madden
4602,gigasmartjan,boring ass stream
4717,gigasmartjan,selling
4846,gigasmartjan,hivise make the stream interesting
7769,gigasmartjan,Play sum else man
8768,gigasmartjan,😔 stream
8776,gigasmartjan,😔😔😔
8779,gigasmartjan,😔
301,gioFBO,😔 SCRIPT
1372,gioFBO,VISE CALL HIM
1560,gioFBO,GAME TYPE
1565,gioFBO,GAMEEEE TYPPOEE
1570,gioFBO,GAMEEEEE TYYYYYPPPPEEEEEE
1576,gioFBO,GAMMMMEEEE TYYYYYPPPEEEEEEEEE
1595,gioFBO,NOOOOO
1599,gioFBO,TOP ONE
1619,gioFBO,MODE NFL
80,girlwholovesgirls1,woah
109,girlwholovesgirls1,YES!!!!! decorations
140,girlwholovesgirls1,what a vibe
169,girlwholovesgirls1,Vick and ochocinco
195,girlwholovesgirls1,Yes! dad
199,girlwholovesgirls1,Yes! dad hoodie
230,girlwholovesgirls1,tf?
265,girlwholovesgirls1,ummmmmmm
267,girlwholovesgirls1,wtf
157,girthkartnut,bro I love you
160,girthkartnut,u are goated
165,girthkartnut,fucking Goated
176,girthkartnut,on his showing respect back
179,girthkartnut,deamon
183,girthkartnut,he his him
185,girthkartnut,hin
211,girthkartnut,bro deamon
227,girthkartnut,ocho
244,girthkartnut,yes
285,girthkartnut,vape
288,girthkartnut,time
292,girthkartnut,vape time
296,girthkartnut,Yes!
334,girthkartnut,😔
346,girthkartnut,TES
400,girthkartnut,HAVING FUN
406,girthkartnut,DEAMON TIME
624,girthkartnut,yayayayay
632,girthkartnut,ayayayay
638,girthkartnut,deamon
676,girthkartnut,vape break
682,girthkartnut,atayayayayay
692,girthkartnut,ayayayayay
698,girthkartnut,ayayayaya
1257,girthkartnut,😔 ad
1261,girthkartnut,😔 ads
1268,girthkartnut,😔
1434,girthkartnut,8 ADS
1589,girthkartnut,are you serious?
1706,girthkartnut,leaked
1779,girthkartnut,I just got a Chanel warning
1783,girthkartnut,your a bozo
1787,girthkartnut,bozo
1871,girthkartnut,on god
1886,girthkartnut,yes
1893,girthkartnut,sold
2210,girthkartnut,it seems
2212,girthkartnut,TRASH
2215,girthkartnut,MADDEN TRASH
2238,girthkartnut,TRASHHHHHHHHHHH
2241,girthkartnut,TRASHHHHHHH
2120,gjolly23,😔 IDEA
2122,gjolly23,😔
2130,gjolly23,THIS BLOWS
5393,gjolly23,ASK MIKE ABOUT HIS SENTENCING
5637,glitched1174,bro what is this ad?
5389,glizzy2rizzy,BRO.
5406,glizzy2rizzy,what an idiot.
5720,glizzy2rizzy,dude shut up
6150,glizzy2rizzy,bro these are grown men and ur cringing them out
976,glizzygladiator443,nope not gonna work
982,glizzygladiator443,nope this not gonna work
506,gloryxphantom,love u junko wish we could 1v1 Oregon
39,glowhn,YES!!
2864,glowhn,NOT BAKER
6745,glytical_,only reason why low view I think it’s cuz the game don’t hate
6813,glytical_,“ fall of has to be study “ 🤓
7270,goatedgamer7033,u got that next time junxzi
7321,goatedgamer7033,pls
7819,goatedgamer7033,I’m gonna crash out on these ads
7148,goattwitchstreamer,damn 14k is bad
3443,goblin3hits,ASSSSS
3445,goblin3hits,ASSSSSSS
3446,goblin3hits,ASSS
3449,goblin3hits,ASSSSSSSSSS
5231,goblin3hits,Yes!
6599,goblin3hits,YES!!!!!
6746,goblin3hits,14k…..
6771,goblin3hits,chat so slow lmao
7221,goblin3hits,NAHHHHHH
7234,goblin3hits,REFUNDDDDDDD
7236,goblin3hits,REFUNDDDD
7242,goblin3hits,NAHHH REFUND NEOWWWWW
7249,goblin3hits,PAYPUT
7254,goblin3hits,REFUND
7258,goblin3hits,NAHHH
7262,goblin3hits,REFUND NEOW
7284,goblin3hits,REFUND MODS GAME WASNT EVEN OVER
7345,goblin3hits,YES!! REFUND
7349,goblin3hits,YES!!!!! REFUND
7382,goblin3hits,Yes! refund
7396,goblin3hits,Yes! REFUNDDDD
7404,goblin3hits,Yes! mods
8314,goblin3hits,fuck you 8ball
8732,goblin3hits,PAYOUT
8736,goblin3hits,PAYOUTTTTTTT
8738,goblin3hits,PAYOUTTTTT
8747,goblin3hits,GIMME MY MONEY
3140,godf1rstt,UR EMBARRASSING URSELF RNN
628,godzillaking935,the bucs are washedcrying hardcrying hard
217,gogulaq,clips
312,gogulaq,jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak
1074,gogulaq,Jynxzi smells great
1232,gogulaq,Type
1258,gogulaq,game type dick head
1411,gogulaq,change the type to exebition
1460,gogulaq,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
2665,goldfungus,why the tomatoes tho
1703,goldrocktv,LEAKED
1707,goldrocktv,LEAKEDDD
1714,goldrocktv,LEAKEDD
2214,goldrocktv,😔😔😔😔😔😔
2220,goldrocktv,😔 EA
2056,gonzopak,2v2
2083,goobiesnoobertthe1st,NOBODY WANTS THAT
2124,goobiesnoobertthe1st,😔😔😔😔😔😔
2381,goobiesnoobertthe1st,just use google dawg
345,good2kill_,DarkMode
939,goodeveningfunk,head2head learn to read
953,goodeveningfunk,head2head
1154,goodeveningfunk,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !!!
1757,goodeveningfunk,he’s in your lobby he doesn’t have to do anything tf
1766,goodeveningfunk,confident and assertive AND OCHO NEED PASSWORD DUMMY
348,goodguycamm,You should do a skybase in zerobuild
447,goodguycamm,Thick of it is better than that
2242,goodguycamm,Why they make it so complicated
2475,goodguycamm,Funny how fifa isn't asking users to like
4356,goodguycamm,7 ads
7956,goodguycamm,Me
85,goodmanlenny,get out
6726,goodwulfy,yoo
8613,goodwulfy,me
8615,goodwulfy,meeme
8617,goodwulfy,meeee
8619,goodwulfy,meeeee
401,goofy_bals,jynxziGRIDDY jynxziGRIDDY jynxziGRIDDY jynxziGRIDDY
479,goofy_bals,best of 0 just end stream
118,googlechromed,so fat with shitty house
524,googoebood,seven
8249,gordosnapzzz,he needs to go to hospital fr
188,gormstorm23,good
4210,gothamknite,Hope your Mental health is good brother
146,gotosleep__itslate,🐶
447,gotosleep__itslate,get a new green screen fatty
2508,gottman,no he plays confident and assertive after
2512,gottman,Yes!
1835,gpcpolo_67,SEAHAWKS
2079,gpcpolo_67,NOOO
2086,gpcpolo_67,PLEASE NOOOO
2132,gpcpolo_67,YES
2863,gpcpolo_67,geno smith
2444,gradyizthebot,showing respect
2459,gradyizthebot,😔 EA
2469,gradyizthebot,EA
2501,gradyizthebot,EA SPORTS FIX YOUR GAME
317,gravity137,Yes! dad
1600,gravity137,xbox logo
1615,gravity137,xbox logo click on there name and add then to game
1725,graythepleb,horny
4932,graythepleb,talk to him junko stop being rude
5726,grazzy148,jynxziVapeBreak_SG
5731,grazzy148,jynxziVapeBreak_SG jynxziVapeBreak_SG jynxziVapeBreak_SG jynxziVapeBreak_SG jynxziVapeBreak_SG jynxziVapeBreak_SG
7843,greenslime789,YES!!
7914,greenslime789,ur not that guy
7941,greenslime789,me
8465,greenslime789,all
8626,greenslime789,u ass
8759,greenslime789,cap u gonna lose
215,greggomyegg0,YES!! script
326,gregonator007,hivise a Yes! man for that
211,griffiiiiiiiith,leaked
1722,grim_slapzz,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
1822,grim_slapzz,Kevin o Connell
1882,grimacy1,Yes! 😔 quitter
7900,grimdalys,HAH
7928,grimdalys,yea you fell off
420,grimdreamlee,u look asking users to like Sherlock
437,grimdreamlee,Sherk
205,grootman531,jynxzi what was the song that was on
332,grootman531,😔 vapor
476,grootman531,I don’t know why they are talking that song is the best
7889,groverprone,YES!!!!!
2049,grrrrlock,wow this is terrible
2062,grrrrlock,it’s EA of course it’s a disaster
2127,grrrrlock,what a disaster
2222,grrrrlock,“IT SEEMS” holy fuck EA is a disaster
2233,grrrrlock,“IT SEEMS”
2239,grrrrlock,EA DOESNT EVEN KNOW
2278,grrrrlock,38 minute mark time to start the stream
2481,grrrrlock,wow EA is terrible
2503,grrrrlock,if you ever feel useless remember that EA tech support exists
2625,grrrrlock,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
2643,grrrrlock,run prediction on if we ever start the game
3415,grrrrlock,ahahahahaha what
4907,grub954,😔
220,grubzatron,Yes! SCRIPT
223,grubzatron,Yes! ACTOR
230,grubzatron,Yes! VISE
241,grubzatron,Yes! DAD
243,grubzatron,Yes! MIKE
459,grubzatron,next segment
461,grubzatron,play ranked
467,grubzatron,horrible content
487,grubzatron,DoritosChip DoritosChip DoritosChip DoritosChip DoritosChip
1218,gruffersonlloris,Not ko you retard
1257,gruffersonlloris,So obvious clip farming
1401,gruffersonlloris,You doing my fucking head in
1468,gruffersonlloris,Vise pin it
1554,gruffersonlloris,Change the type of KO
2032,gruffersonlloris,No one said that
2071,gruffersonlloris,Have some patience
2505,gruffersonlloris,EA stop ruining everything
1339,gsojay,hes slow
1363,gsojay,UR STUPID
2642,gtcool1000,🍅🍅🍅🍅🍅🍅
4918,gtcool1000,washed
7881,gucciphil77,YES!!
7884,gucciphil77,YES!!!!!
152,guchnite,alcoholic
179,guchnite,oil up
267,guchnite,😔 clip farm
914,guchnite,go into ultimate
918,guchnite,ultimate
2039,gump7292,😔😔😔😔😔😔
2802,gump7292,can we get some moderators in the chat room?
3385,gump7292,grand total of ZERO moderators in chat
6330,gump7292,VIEWERS STEADILY DECLINING
7667,gump7292,lilbout banned for speaking truth
8041,gump7292,Yes!
8050,gump7292,yes
1995,gunnarsugh,🅦🅣🅕 🅝🅞
1997,gunnarsugh,🅝🅞
2001,gunnarsugh,🅝🅝🅝🅞🅞🅞🅞
2022,gunnarsugh,🅢🅔🅐🅡🅒🅗 🅞🅝 🅨🅞🅤🅣🅤🅑🅔 🅗🅞🅦 🅣🅞 ❷🅥❷
2130,gunnarsugh,🅝🅞🅞🅞🅞🅞
2134,gunnarsugh,🅝🅝🅝🅞🅞🅞🅞🅞🅞
2139,gunnarsugh,🅝🅝🅞🅞🅞🅞🅞
2149,gunnarsugh,🅚🅔🅔🅟 🅣🅡🅨🅘🅝🅖 🅕🅐🅣🅐🅢🅢
2157,gunnarsugh,🅨🅞🅤🅣🅤🅑🅔 🅘🅣 🅕🅐🅣🅐🅢🅢
2172,gunnarsugh,🅖🅞🅞🅖🅛🅔 🅘🅢 🅐 🅣🅗🅘🅝🅖
2182,gunnarsugh,🅖🅞🅞🅖🅛🅔 🅘🅣
2195,gunnarsugh,🅖🅞🅞🅖🅛🅔 🅘🅣 🅢🅣🅤🅟🅘🅓
2512,gunnarsugh,🅔🅐 🅐🅛🅦🅐🅨🅢 🅢🅤🅧
2519,gunnarsugh,🅔🅐 🅗🅐🅢 🅐🅛🅦🅐🅨🅢 🅢🅤🅒🅚🅔🅓
2525,gunnarsugh,🅕🅤🅒🅚 🅔🅐
3059,gunnarsugh,BRO STOP THIS YELLING SHIT
3066,gunnarsugh,COKE HEAD HOLY SHIT
3076,gunnarsugh,COKE HEAD VIBES
3089,gunnarsugh,jynxziBadAim TheIlluminati jynxziVapeBreak TheIlluminati jynxziBadAim jynxziVapeBreak DoritosChip OSFrog
272,gusbus_91,jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak
1063,gutchen,lmaooooo
1083,gutchen,do it
1088,gutchen,bet you won’t
1662,gutchen,no youre not
1730,gutchen,bc we horny mf
1818,gutchen,this ego is crazy
1871,gutchen,Mike Evans is old
1900,gutchen,your ego is gonna make you lose
2022,gutchen,the fact that you didn’t figure this out before stream is crazy
